vivienda_id;cantidad;fecha_y_hora
1221;2;08/08/2023 19:29
1221;0;07/08/2023 20:23
1221;1;07/08/2023 18:57
1221;0;06/08/2023 20:34
1221;1;06/08/2023 19:50
1221;0;05/08/2023 20:54
1221;1;05/08/2023 20:51
1221;2;05/08/2023 20:01
1221;0;04/08/2023 19:34
1221;2;04/08/2023 18:56
1221;0;26/07/2023 19:55
1221;2;26/07/2023 18:56
1221;1;26/07/2023 18:52
1221;2;26/07/2023 18:47
1221;0;25/07/2023 13:29
1221;2;25/07/2023 12:24
1222;0;08/09/2023 14:30
1222;2;08/09/2023 14:18
1222;0;29/08/2023 18:50
1222;1;29/08/2023 18:06
1222;0;27/08/2023 18:53
1222;1;27/08/2023 18:40
1222;0;06/08/2023 19:16
1222;1;06/08/2023 19:16
1222;2;06/08/2023 19:16
1222;1;06/08/2023 17:51
1222;0;05/08/2023 19:17
1222;1;05/08/2023 19:02
1222;0;31/07/2023 15:25
1222;1;31/07/2023 13:32
1222;0;28/07/2023 18:47
1222;1;28/07/2023 18:12
1222;0;24/07/2023 16:09
1222;1;24/07/2023 15:54
1223;0;04/09/2023 14:46
1223;1;04/09/2023 14:46
1223;2;04/09/2023 14:46
1223;3;04/09/2023 14:23
1223;0;31/08/2023 18:03
1223;0;31/08/2023 18:02
1223;1;31/08/2023 17:14
1223;4;31/08/2023 16:55
1223;6;31/08/2023 16:45
1223;3;31/08/2023 16:39
1223;1;31/08/2023 16:38
1223;0;30/08/2023 14:37
1223;1;30/08/2023 14:28
1223;0;28/08/2023 14:44
1223;1;28/08/2023 14:33
1223;0;27/08/2023 19:49
1223;1;27/08/2023 19:47
1223;2;27/08/2023 19:46
1223;3;27/08/2023 19:42
1223;2;27/08/2023 19:41
1223;1;27/08/2023 19:39
1223;2;27/08/2023 19:08
1223;3;27/08/2023 19:02
1223;5;27/08/2023 19:00
1223;3;27/08/2023 18:54
1223;2;27/08/2023 18:25
1223;3;27/08/2023 18:24
1223;5;27/08/2023 17:35
1223;4;27/08/2023 17:35
1223;2;27/08/2023 17:35
1223;1;27/08/2023 17:10
1223;0;27/08/2023 15:00
1223;4;27/08/2023 13:40
1223;3;27/08/2023 13:35
1223;2;27/08/2023 13:33
1223;1;27/08/2023 13:32
1223;0;26/08/2023 14:45
1223;1;26/08/2023 14:36
1223;0;25/08/2023 13:53
1223;1;25/08/2023 13:13
1223;0;24/08/2023 20:27
1223;1;24/08/2023 14:16
1223;0;23/08/2023 20:48
1223;1;23/08/2023 17:46
1223;0;23/08/2023 14:38
1223;4;23/08/2023 12:17
1223;3;23/08/2023 11:54
1223;0;22/08/2023 20:22
1223;1;22/08/2023 19:43
1223;4;22/08/2023 17:58
1223;2;22/08/2023 17:56
1223;0;22/08/2023 14:43
1223;2;22/08/2023 14:28
1223;3;22/08/2023 11:57
1223;2;22/08/2023 11:56
1223;1;22/08/2023 11:56
1223;0;21/08/2023 15:03
1223;2;21/08/2023 14:18
1223;1;21/08/2023 14:18
1223;0;20/08/2023 14:55
1223;2;20/08/2023 14:24
1223;0;19/08/2023 15:11
1223;1;19/08/2023 15:11
1223;2;19/08/2023 15:11
1223;3;19/08/2023 14:57
1223;2;19/08/2023 14:56
1223;0;18/08/2023 20:35
1223;1;18/08/2023 14:56
1223;2;18/08/2023 14:56
1223;3;18/08/2023 14:42
1223;2;18/08/2023 14:41
1223;1;18/08/2023 14:41
1223;0;17/08/2023 14:57
1223;0;17/08/2023 14:50
1223;1;17/08/2023 14:35
1223;0;16/08/2023 16:42
1223;1;16/08/2023 16:42
1223;0;16/08/2023 15:16
1223;1;16/08/2023 15:16
1223;2;16/08/2023 14:29
1223;1;16/08/2023 14:29
1223;0;13/08/2023 15:59
1223;2;13/08/2023 15:52
1223;0;12/08/2023 19:26
1223;1;12/08/2023 15:38
1223;0;08/08/2023 15:07
1223;2;08/08/2023 15:00
1223;1;08/08/2023 15:00
1223;0;06/08/2023 15:53
1223;2;06/08/2023 15:38
1223;0;04/08/2023 15:57
1223;5;04/08/2023 15:38
1223;0;02/08/2023 19:55
1223;1;02/08/2023 15:51
1223;2;02/08/2023 15:40
1224;0;30/08/2023 14:30
1224;1;30/08/2023 12:47
1224;0;26/08/2023 15:02
1224;2;26/08/2023 14:46
1224;0;25/08/2023 14:35
1224;1;25/08/2023 13:47
1224;0;13/08/2023 14:55
1224;1;13/08/2023 14:45
1224;0;12/08/2023 15:26
1224;2;12/08/2023 15:14
1224;0;12/08/2023 15:11
1224;1;12/08/2023 15:01
1231;0;13/08/2023 15:44
1231;2;13/08/2023 15:29
1231;0;05/08/2023 14:03
1231;1;05/08/2023 12:28
1231;0;25/07/2023 20:46
1231;1;25/07/2023 20:45
1231;2;25/07/2023 19:13
1232;0;15/09/2023 12:00
1232;1;15/09/2023 12:00
1232;2;15/09/2023 11:59
1232;0;08/09/2023 17:29
1232;1;08/09/2023 16:35
1232;0;08/09/2023 14:19
1232;4;08/09/2023 13:19
1232;3;08/09/2023 13:18
1232;4;08/09/2023 13:18
1232;2;08/09/2023 13:18
1232;0;07/09/2023 16:01
1232;1;07/09/2023 16:01
1232;2;07/09/2023 14:10
1232;4;07/09/2023 13:34
1232;3;07/09/2023 13:34
1232;0;06/09/2023 14:27
1232;0;06/09/2023 14:25
1232;1;06/09/2023 14:24
1232;3;06/09/2023 13:56
1232;2;06/09/2023 13:56
1232;1;06/09/2023 13:56
1232;0;05/09/2023 20:16
1232;1;05/09/2023 20:15
1232;2;05/09/2023 18:13
1232;1;05/09/2023 16:41
1232;0;05/09/2023 14:36
1232;1;05/09/2023 14:36
1232;2;05/09/2023 14:36
1232;3;05/09/2023 14:36
1232;4;05/09/2023 14:13
1232;3;05/09/2023 14:13
1232;2;05/09/2023 14:13
1232;0;25/08/2023 15:21
1232;2;25/08/2023 15:11
1232;0;23/08/2023 19:08
1232;1;23/08/2023 19:08
1232;3;23/08/2023 19:04
1232;4;23/08/2023 18:29
1232;2;23/08/2023 18:12
1232;4;23/08/2023 16:56
1232;3;23/08/2023 16:54
1232;4;23/08/2023 16:52
1232;2;23/08/2023 16:33
1232;0;23/08/2023 14:33
1232;1;23/08/2023 13:32
1232;0;23/08/2023 13:29
1232;1;23/08/2023 13:27
1232;0;22/08/2023 20:22
1232;1;22/08/2023 20:17
1232;2;22/08/2023 20:14
1232;3;22/08/2023 19:56
1232;4;22/08/2023 18:34
1232;1;22/08/2023 17:06
1232;0;22/08/2023 15:01
1232;2;22/08/2023 14:27
1232;1;22/08/2023 14:07
1232;2;22/08/2023 13:08
1232;0;21/08/2023 14:40
1232;0;20/08/2023 16:47
1232;1;20/08/2023 16:06
1232;0;17/08/2023 15:14
1232;2;17/08/2023 14:57
1232;0;15/08/2023 15:14
1232;1;15/08/2023 14:06
1232;0;14/08/2023 20:01
1232;4;14/08/2023 19:43
1232;0;14/08/2023 17:19
1232;1;14/08/2023 15:27
1232;0;14/08/2023 12:38
1232;1;14/08/2023 12:37
1232;2;14/08/2023 11:42
1232;0;13/08/2023 19:37
1232;0;11/08/2023 20:05
1232;1;11/08/2023 20:04
1232;2;11/08/2023 20:03
1232;3;11/08/2023 20:03
1232;4;11/08/2023 14:26
1232;3;11/08/2023 13:58
1232;2;11/08/2023 13:57
1232;0;08/08/2023 17:43
1232;1;08/08/2023 14:23
1232;0;07/08/2023 15:13
1232;2;07/08/2023 13:50
1232;0;06/08/2023 14:33
1232;5;06/08/2023 13:40
1232;4;06/08/2023 13:18
1232;0;03/08/2023 19:49
1232;1;03/08/2023 15:08
1232;2;03/08/2023 14:31
1232;1;03/08/2023 14:30
1232;0;01/08/2023 14:32
1232;2;01/08/2023 14:05
1232;0;31/07/2023 14:54
1232;3;31/07/2023 14:20
1232;0;28/07/2023 15:13
1232;0;27/07/2023 15:53
1232;3;27/07/2023 15:40
1232;2;27/07/2023 14:51
1232;0;26/07/2023 20:03
1232;1;26/07/2023 13:20
1232;0;25/07/2023 20:46
1232;1;25/07/2023 19:47
1232;3;25/07/2023 19:43
1232;1;25/07/2023 19:26
1232;0;25/07/2023 14:32
1232;1;25/07/2023 14:31
1232;0;25/07/2023 14:30
1232;0;23/07/2023 20:52
1232;1;23/07/2023 16:54
1232;0;23/07/2023 15:24
1232;1;23/07/2023 15:06
1233;0;31/08/2023 19:49
1233;1;31/08/2023 19:49
1233;3;31/08/2023 19:08
1233;2;31/08/2023 18:55
1233;3;31/08/2023 18:27
1233;0;31/08/2023 14:12
1233;3;31/08/2023 13:31
1233;0;30/08/2023 13:48
1233;3;30/08/2023 13:00
1233;0;29/08/2023 13:46
1233;2;29/08/2023 13:34
1233;3;29/08/2023 12:56
1233;0;28/08/2023 18:47
1233;3;28/08/2023 17:55
1233;1;28/08/2023 16:56
1233;0;25/08/2023 19:32
1233;1;25/08/2023 19:32
1233;3;25/08/2023 18:30
1233;0;24/08/2023 19:03
1233;3;24/08/2023 18:01
1233;0;23/08/2023 12:36
1233;3;23/08/2023 11:40
1233;0;14/08/2023 14:06
1233;1;14/08/2023 13:27
1233;0;06/08/2023 14:18
1233;3;06/08/2023 13:45
1233;2;06/08/2023 13:31
1233;0;05/08/2023 14:09
1233;1;05/08/2023 14:09
1233;3;05/08/2023 11:39
1233;2;05/08/2023 11:34
1233;0;04/08/2023 20:31
1233;1;04/08/2023 20:12
1233;0;29/07/2023 15:49
1233;3;29/07/2023 15:14
1233;4;29/07/2023 14:52
1233;0;27/07/2023 20:03
1233;1;27/07/2023 14:30
1233;3;27/07/2023 13:42
1233;2;27/07/2023 13:40
1233;0;26/07/2023 20:03
1233;1;26/07/2023 15:42
1233;3;26/07/2023 15:32
1233;4;26/07/2023 14:41
1233;0;25/07/2023 16:35
1233;3;25/07/2023 15:03
1233;0;24/07/2023 15:47
1233;1;24/07/2023 15:47
1233;4;24/07/2023 15:38
1233;3;24/07/2023 14:47
1233;0;23/07/2023 16:40
1233;2;23/07/2023 14:43
1233;1;23/07/2023 14:41
1234;0;12/09/2023 13:38
1234;2;12/09/2023 13:19
1234;0;11/09/2023 13:41
1234;2;11/09/2023 13:32
1234;0;10/09/2023 13:02
1234;2;10/09/2023 12:55
1234;0;09/09/2023 13:25
1234;3;09/09/2023 12:49
1234;1;09/09/2023 12:49
1234;0;08/09/2023 19:30
1234;1;08/09/2023 18:33
1234;0;08/09/2023 13:03
1234;2;08/09/2023 13:02
1234;4;08/09/2023 12:22
1234;3;08/09/2023 11:45
1234;0;07/09/2023 19:47
1234;1;07/09/2023 19:11
1234;2;07/09/2023 18:31
1234;1;07/09/2023 17:55
1234;0;07/09/2023 13:21
1234;2;07/09/2023 12:57
1234;4;07/09/2023 12:07
1234;1;07/09/2023 12:07
1234;0;04/09/2023 19:09
1234;2;04/09/2023 18:40
1234;1;04/09/2023 18:40
1234;0;29/08/2023 20:26
1234;1;29/08/2023 20:26
1234;2;29/08/2023 18:35
1234;0;28/08/2023 14:25
1234;1;28/08/2023 12:58
1234;0;27/08/2023 19:49
1234;1;27/08/2023 19:47
1234;2;27/08/2023 18:53
1234;3;27/08/2023 18:53
1234;2;27/08/2023 18:36
1234;1;27/08/2023 17:48
1234;2;27/08/2023 17:48
1234;0;25/08/2023 14:48
1234;3;25/08/2023 13:53
1234;2;25/08/2023 13:23
1234;1;25/08/2023 13:16
1234;2;25/08/2023 12:21
1234;1;25/08/2023 12:21
1234;0;24/08/2023 19:04
1234;4;24/08/2023 18:06
1234;3;24/08/2023 17:53
1234;4;24/08/2023 17:53
1234;0;23/08/2023 20:41
1234;1;23/08/2023 20:41
1234;2;23/08/2023 20:41
1234;3;23/08/2023 20:41
1234;4;23/08/2023 20:02
1234;7;23/08/2023 19:21
1234;9;23/08/2023 19:11
1234;11;23/08/2023 18:45
1234;8;23/08/2023 17:48
1234;7;23/08/2023 16:55
1234;4;23/08/2023 13:47
1234;6;23/08/2023 13:43
1234;8;23/08/2023 12:37
1234;4;23/08/2023 12:04
1234;0;22/08/2023 20:22
1234;1;22/08/2023 19:53
1234;0;22/08/2023 18:51
1234;2;22/08/2023 17:49
1234;0;22/08/2023 13:33
1234;2;22/08/2023 13:27
1234;4;22/08/2023 12:43
1234;0;18/08/2023 19:15
1234;2;18/08/2023 19:07
1234;0;18/08/2023 14:57
1234;2;18/08/2023 14:36
1234;0;14/08/2023 18:37
1234;1;14/08/2023 17:35
1234;0;09/08/2023 20:21
1234;1;09/08/2023 20:19
1234;2;09/08/2023 20:15
1234;3;09/08/2023 20:15
1234;4;09/08/2023 20:15
1234;5;09/08/2023 20:15
1234;6;09/08/2023 20:15
1234;7;09/08/2023 18:55
1234;5;09/08/2023 18:42
1234;4;09/08/2023 16:41
1234;0;08/08/2023 14:49
1234;3;08/08/2023 14:48
1234;5;08/08/2023 13:58
1234;4;08/08/2023 13:52
1234;0;07/08/2023 20:23
1234;1;07/08/2023 20:20
1234;2;07/08/2023 14:57
1234;0;05/08/2023 20:54
1234;1;05/08/2023 20:51
1234;2;05/08/2023 20:48
1234;3;05/08/2023 20:36
1234;4;05/08/2023 20:35
1234;5;05/08/2023 20:35
1234;6;05/08/2023 19:18
1234;0;05/08/2023 13:49
1234;3;05/08/2023 12:29
1234;0;30/07/2023 19:11
1234;3;30/07/2023 18:44
1234;0;29/07/2023 20:04
1234;1;29/07/2023 20:02
1234;2;29/07/2023 20:01
1234;3;29/07/2023 19:16
1234;1;29/07/2023 17:39
1234;0;25/07/2023 19:24
1234;1;25/07/2023 18:59
1234;3;25/07/2023 18:24
1234;1;25/07/2023 17:15
1234;0;24/07/2023 20:24
1234;3;24/07/2023 19:54
1234;1;24/07/2023 19:03
1234;0;24/07/2023 12:48
1234;2;24/07/2023 12:27
1234;1;24/07/2023 12:26
1234;0;23/07/2023 13:55
1234;0;23/07/2023 13:33
1234;2;23/07/2023 13:19
1241;0;13/09/2023 20:08
1241;2;13/09/2023 19:21
1241;0;14/08/2023 14:52
1241;3;14/08/2023 13:21
1241;0;13/08/2023 14:28
1241;2;13/08/2023 12:23
1241;0;06/08/2023 20:34
1241;1;06/08/2023 20:29
1241;2;06/08/2023 18:43
1241;0;06/08/2023 14:23
1241;2;06/08/2023 13:39
1241;0;01/08/2023 18:52
1241;2;01/08/2023 17:10
1242;0;10/08/2023 13:36
1242;2;10/08/2023 11:45
1242;0;09/08/2023 14:08
1242;2;09/08/2023 11:43
1242;0;08/08/2023 14:31
1242;2;08/08/2023 12:33
1243;0;01/09/2023 15:02
1243;1;01/09/2023 14:40
1243;2;01/09/2023 13:58
1243;1;01/09/2023 13:18
1243;0;31/08/2023 15:13
1243;1;31/08/2023 14:42
1243;3;31/08/2023 13:18
1243;2;31/08/2023 13:12
1243;0;30/08/2023 15:50
1243;1;30/08/2023 15:27
1243;0;30/08/2023 15:13
1243;1;30/08/2023 14:22
1243;0;29/08/2023 20:29
1243;1;29/08/2023 19:00
1243;0;29/08/2023 15:22
1243;2;29/08/2023 14:47
1243;0;27/08/2023 12:40
1243;1;27/08/2023 12:39
1243;0;26/08/2023 20:01
1243;1;26/08/2023 20:00
1243;2;26/08/2023 18:59
1243;0;23/08/2023 20:41
1243;1;23/08/2023 20:41
1243;2;23/08/2023 20:41
1243;3;23/08/2023 20:41
1243;4;23/08/2023 20:13
1243;6;23/08/2023 18:21
1243;4;23/08/2023 16:02
1243;2;23/08/2023 15:12
1243;0;23/08/2023 14:51
1243;2;23/08/2023 14:14
1243;0;22/08/2023 14:50
1243;3;22/08/2023 14:00
1243;0;21/08/2023 15:10
1243;1;21/08/2023 14:02
1243;0;20/08/2023 20:44
1243;1;20/08/2023 19:17
1243;0;19/08/2023 15:18
1243;2;19/08/2023 14:40
1243;1;19/08/2023 14:14
1243;0;18/08/2023 15:22
1243;1;18/08/2023 14:13
1243;0;15/08/2023 20:30
1243;1;15/08/2023 19:53
1243;0;15/08/2023 15:10
1243;2;15/08/2023 14:41
1243;1;15/08/2023 14:07
1243;0;14/08/2023 20:29
1243;1;14/08/2023 20:29
1243;2;14/08/2023 19:58
1243;1;14/08/2023 19:18
1243;0;14/08/2023 13:51
1243;1;14/08/2023 13:33
1243;0;13/08/2023 15:11
1243;0;13/08/2023 15:11
1243;2;13/08/2023 14:24
1243;1;13/08/2023 13:48
1243;0;12/08/2023 19:35
1243;1;12/08/2023 19:32
1243;2;12/08/2023 19:10
1243;1;12/08/2023 18:53
1243;0;12/08/2023 18:49
1243;1;12/08/2023 18:45
1243;0;12/08/2023 15:06
1243;2;12/08/2023 14:52
1243;3;12/08/2023 14:17
1243;2;12/08/2023 13:55
1243;0;11/08/2023 20:05
1243;1;11/08/2023 19:55
1243;0;11/08/2023 15:06
1243;2;11/08/2023 14:02
1243;0;10/08/2023 20:32
1243;1;10/08/2023 20:32
1243;2;10/08/2023 20:32
1243;3;10/08/2023 19:27
1243;2;10/08/2023 19:21
1243;0;10/08/2023 15:12
1243;2;10/08/2023 14:23
1243;0;09/08/2023 14:55
1243;2;09/08/2023 14:15
1243;0;08/08/2023 19:56
1243;1;08/08/2023 19:53
1243;2;08/08/2023 19:14
1243;0;08/08/2023 15:04
1243;2;08/08/2023 13:58
1243;0;07/08/2023 15:04
1243;3;07/08/2023 14:27
1243;0;06/08/2023 18:20
1243;1;06/08/2023 18:20
1243;2;06/08/2023 18:20
1243;5;06/08/2023 18:00
1243;6;06/08/2023 17:08
1243;0;06/08/2023 14:28
1243;1;06/08/2023 14:28
1243;3;06/08/2023 14:22
1243;2;06/08/2023 14:16
1243;3;06/08/2023 13:03
1243;2;06/08/2023 12:35
1243;1;06/08/2023 12:08
1243;0;05/08/2023 20:54
1243;1;05/08/2023 20:51
1243;2;05/08/2023 20:48
1243;3;05/08/2023 18:26
1243;1;05/08/2023 18:14
1243;0;05/08/2023 13:44
1243;2;05/08/2023 13:22
1243;1;05/08/2023 12:58
1243;2;05/08/2023 12:33
1243;1;05/08/2023 11:48
1243;0;04/08/2023 20:31
1243;1;04/08/2023 20:29
1243;2;04/08/2023 19:36
1243;0;04/08/2023 13:25
1243;1;04/08/2023 13:06
1243;0;04/08/2023 13:02
1243;1;04/08/2023 12:30
1243;0;03/08/2023 19:49
1243;1;03/08/2023 19:47
1243;2;03/08/2023 19:21
1243;1;03/08/2023 19:02
1243;0;02/08/2023 19:55
1243;1;02/08/2023 17:52
1243;0;02/08/2023 15:30
1243;2;02/08/2023 15:07
1243;0;01/08/2023 20:22
1243;2;01/08/2023 20:20
1243;4;01/08/2023 19:32
1243;2;01/08/2023 19:31
1243;0;31/07/2023 14:52
1243;2;31/07/2023 13:26
1243;0;30/07/2023 19:56
1243;1;30/07/2023 19:11
1243;0;30/07/2023 14:30
1243;2;30/07/2023 13:19
1243;0;26/07/2023 20:03
1243;1;26/07/2023 18:39
1243;0;26/07/2023 15:26
1243;2;26/07/2023 14:41
1243;0;26/07/2023 14:26
1243;1;26/07/2023 11:56
1243;0;24/07/2023 15:05
1243;1;24/07/2023 14:00
1243;0;23/07/2023 13:15
1244;0;02/09/2023 19:59
1244;1;02/09/2023 19:31
1244;0;02/09/2023 19:31
1244;1;02/09/2023 19:28
1244;0;29/08/2023 20:25
1244;1;29/08/2023 20:25
1244;2;29/08/2023 20:25
1244;3;29/08/2023 19:31
1244;2;29/08/2023 19:25
1244;0;26/08/2023 14:54
1244;2;26/08/2023 14:13
1244;4;26/08/2023 13:46
1244;3;26/08/2023 13:23
1244;0;25/08/2023 19:50
1244;1;25/08/2023 19:49
1244;2;25/08/2023 19:48
1244;3;25/08/2023 18:48
1244;0;24/08/2023 14:41
1244;0;23/08/2023 13:29
1244;3;23/08/2023 10:59
1244;0;22/08/2023 13:26
1244;1;22/08/2023 12:51
1244;2;22/08/2023 12:20
1244;0;20/08/2023 18:00
1244;2;20/08/2023 15:04
1244;1;20/08/2023 14:48
1244;0;18/08/2023 19:22
1244;1;18/08/2023 18:46
1244;0;12/08/2023 18:04
1244;1;12/08/2023 17:41
1244;0;12/08/2023 15:13
1244;2;12/08/2023 14:50
1244;0;08/08/2023 19:56
1244;1;08/08/2023 19:53
1244;2;08/08/2023 19:12
1244;0;08/08/2023 14:36
1244;2;08/08/2023 14:31
1244;3;08/08/2023 14:28
1244;4;08/08/2023 13:28
1244;3;08/08/2023 13:24
1244;1;08/08/2023 12:59
1244;0;07/08/2023 18:22
1244;1;07/08/2023 16:20
1244;0;06/08/2023 15:22
1244;1;06/08/2023 15:01
1244;3;06/08/2023 14:21
1244;2;06/08/2023 14:14
1244;0;05/08/2023 20:54
1244;1;05/08/2023 20:51
1244;2;05/08/2023 18:34
1244;0;05/08/2023 14:59
1244;1;05/08/2023 14:04
1244;0;04/08/2023 20:31
1244;1;04/08/2023 20:29
1244;2;04/08/2023 20:10
1244;0;02/08/2023 15:09
1244;2;02/08/2023 14:48
1244;0;23/07/2023 15:00
1244;2;23/07/2023 14:34
1311;0;14/09/2023 17:54
1311;2;14/09/2023 16:58
1311;0;12/09/2023 16:42
1311;2;12/09/2023 15:57
1311;0;11/09/2023 16:52
1311;2;11/09/2023 16:07
1311;0;10/09/2023 17:55
1311;2;10/09/2023 16:35
1311;0;29/08/2023 17:32
1311;1;29/08/2023 16:49
1311;0;29/08/2023 14:32
1311;2;29/08/2023 14:29
1311;0;24/08/2023 14:08
1311;1;24/08/2023 14:00
1311;0;23/08/2023 12:41
1311;1;23/08/2023 12:31
1311;0;22/08/2023 17:17
1311;3;22/08/2023 17:05
1311;0;21/08/2023 19:20
1311;1;21/08/2023 19:11
1311;0;21/08/2023 14:06
1311;1;21/08/2023 13:59
1311;0;20/08/2023 12:49
1311;1;20/08/2023 12:49
1311;2;20/08/2023 12:34
1311;0;17/08/2023 14:42
1311;1;17/08/2023 14:28
1311;0;05/08/2023 14:51
1311;0;05/08/2023 14:10
1311;3;05/08/2023 13:39
1311;2;05/08/2023 13:22
1311;3;05/08/2023 13:17
1311;0;31/07/2023 14:07
1311;3;31/07/2023 12:36
1311;0;30/07/2023 17:46
1311;1;30/07/2023 17:45
1311;2;30/07/2023 17:40
1311;0;30/07/2023 16:14
1311;1;30/07/2023 15:56
1311;3;30/07/2023 15:17
1311;2;30/07/2023 15:13
1311;4;30/07/2023 14:43
1311;2;30/07/2023 14:43
1311;0;29/07/2023 16:41
1311;3;29/07/2023 15:43
1311;2;29/07/2023 15:36
1311;0;28/07/2023 16:44
1311;3;28/07/2023 15:24
1311;4;28/07/2023 15:24
1311;3;28/07/2023 15:24
1311;0;27/07/2023 16:18
1311;1;27/07/2023 16:17
1311;2;27/07/2023 15:21
1311;0;26/07/2023 16:11
1311;2;26/07/2023 15:33
1311;0;25/07/2023 20:46
1311;1;25/07/2023 20:17
1311;0;25/07/2023 16:12
1311;1;25/07/2023 16:12
1311;2;25/07/2023 15:31
1311;1;25/07/2023 15:31
1311;0;24/07/2023 16:21
1311;3;24/07/2023 15:29
1311;0;23/07/2023 15:49
1311;2;23/07/2023 15:20
1312;0;08/09/2023 14:57
1312;3;08/09/2023 13:19
1312;0;02/09/2023 16:02
1312;1;02/09/2023 15:25
1312;2;02/09/2023 13:26
1312;1;02/09/2023 13:16
1312;0;01/09/2023 20:37
1312;1;01/09/2023 20:37
1312;2;01/09/2023 20:37
1312;3;01/09/2023 20:25
1312;2;01/09/2023 20:20
1312;1;01/09/2023 15:12
1312;0;01/09/2023 15:10
1312;2;01/09/2023 12:40
1312;0;31/08/2023 16:25
1312;1;31/08/2023 14:03
1312;0;22/08/2023 18:43
1312;1;22/08/2023 16:37
1312;0;05/08/2023 15:26
1312;3;05/08/2023 13:04
1312;1;05/08/2023 12:48
1312;0;27/07/2023 14:58
1312;2;27/07/2023 14:21
1312;0;27/07/2023 14:21
1312;1;27/07/2023 13:16
1312;0;26/07/2023 14:16
1312;1;26/07/2023 13:27
1312;0;25/07/2023 20:46
1312;1;25/07/2023 20:45
1312;2;25/07/2023 19:39
1313;0;21/08/2023 13:55
1313;2;21/08/2023 12:35
1313;0;20/08/2023 19:39
1313;2;20/08/2023 18:48
1313;0;20/08/2023 18:00
1313;2;20/08/2023 14:41
1313;0;17/08/2023 19:56
1313;1;17/08/2023 19:54
1313;2;17/08/2023 19:14
1313;1;17/08/2023 19:00
1313;0;15/08/2023 15:24
1313;1;15/08/2023 14:20
1313;0;14/08/2023 15:48
1313;2;14/08/2023 15:23
1313;0;07/08/2023 15:48
1313;3;07/08/2023 15:19
1313;0;05/08/2023 20:54
1313;1;05/08/2023 19:04
1313;0;26/07/2023 20:03
1313;1;26/07/2023 19:59
1313;2;26/07/2023 18:18
1313;0;25/07/2023 19:45
1313;2;25/07/2023 18:10
1313;0;23/07/2023 19:56
1313;1;23/07/2023 19:56
1313;2;23/07/2023 19:56
1313;3;23/07/2023 19:56
1313;4;23/07/2023 19:55
1313;2;23/07/2023 18:55
1314;0;08/09/2023 18:53
1314;2;08/09/2023 18:02
1314;0;08/09/2023 14:28
1314;1;08/09/2023 14:28
1314;3;08/09/2023 13:17
1314;2;08/09/2023 12:41
1314;0;07/09/2023 14:22
1314;2;07/09/2023 12:36
1314;1;07/09/2023 12:29
1314;0;04/09/2023 14:51
1314;2;04/09/2023 12:40
1314;0;29/08/2023 14:20
1314;2;29/08/2023 12:00
1314;1;29/08/2023 11:23
1314;0;28/08/2023 14:31
1314;2;28/08/2023 12:46
1314;1;28/08/2023 12:19
1314;0;27/08/2023 13:16
1314;2;27/08/2023 11:34
1314;0;26/08/2023 14:05
1314;2;26/08/2023 12:08
1314;0;25/08/2023 14:00
1314;2;25/08/2023 11:47
1314;0;24/08/2023 13:01
1314;2;24/08/2023 11:35
1314;0;23/08/2023 14:08
1314;2;23/08/2023 12:32
1314;1;23/08/2023 11:21
1314;0;21/08/2023 14:21
1314;2;21/08/2023 12:00
1314;1;21/08/2023 11:30
1314;0;20/08/2023 20:42
1314;1;20/08/2023 20:42
1314;2;20/08/2023 19:31
1314;0;20/08/2023 14:28
1314;2;20/08/2023 13:20
1314;0;19/08/2023 14:24
1314;2;19/08/2023 11:57
1314;0;16/08/2023 14:38
1314;2;16/08/2023 12:39
1314;0;15/08/2023 19:02
1314;2;15/08/2023 18:06
1314;1;15/08/2023 17:44
1314;2;15/08/2023 16:20
1314;0;15/08/2023 16:03
1314;2;15/08/2023 15:59
1314;0;14/08/2023 19:47
1314;2;14/08/2023 18:45
1314;0;14/08/2023 14:29
1314;2;14/08/2023 14:03
1314;1;14/08/2023 13:57
1314;0;12/08/2023 13:48
1314;2;12/08/2023 13:26
1314;0;11/08/2023 13:29
1314;2;11/08/2023 12:17
1314;1;11/08/2023 11:12
1314;0;09/08/2023 19:19
1314;2;09/08/2023 19:03
1314;0;08/08/2023 13:39
1314;3;08/08/2023 13:33
1314;4;08/08/2023 13:22
1314;3;08/08/2023 13:18
1314;2;08/08/2023 13:18
1314;0;07/08/2023 20:28
1314;2;07/08/2023 18:58
1314;0;07/08/2023 13:29
1314;1;07/08/2023 13:29
1314;2;07/08/2023 12:53
1314;0;06/08/2023 13:57
1314;7;06/08/2023 13:27
1314;0;05/08/2023 13:15
1314;2;05/08/2023 11:49
1314;0;04/08/2023 20:31
1314;1;04/08/2023 20:20
1314;0;03/08/2023 19:35
1314;1;03/08/2023 19:35
1314;2;03/08/2023 18:29
1314;0;02/08/2023 18:08
1314;1;02/08/2023 17:35
1314;2;02/08/2023 15:51
1314;0;29/07/2023 12:32
1314;2;29/07/2023 12:06
1314;0;24/07/2023 20:02
1314;1;24/07/2023 18:27
1322;0;14/09/2023 16:07
1322;0;13/09/2023 18:40
1322;2;13/09/2023 17:42
1322;0;12/09/2023 18:04
1322;2;12/09/2023 17:32
1322;0;07/09/2023 13:54
1322;4;07/09/2023 13:30
1322;0;06/09/2023 20:01
1322;1;06/09/2023 17:29
1322;4;06/09/2023 17:01
1322;0;05/09/2023 15:01
